College,Private,Apps,Top10perc,P.Undergrad,Outstate,Room.Board,Books,Personal,PhD,S.F.Ratio,perc.alumni,Expend,Grad.Rate,Apps_transformed,Top10perc_transformed,P.Undergrad_transformed,Outstate_transformed,Books_transformed,Personal_transformed,Terminal_transformed,S.F.Ratio_transformed,perc.alumni_transformed,Expend_transformed,Accept_Rate,Outstate_Tier,Outstate_Tier_encoded,Private_encoded,Apps_transformed_scaled,Top10perc_transformed_scaled,P.Undergrad_transformed_scaled,Outstate_transformed_scaled,Books_transformed_scaled,Personal_transformed_scaled,Terminal_transformed_scaled,S.F.Ratio_transformed_scaled,perc.alumni_transformed_scaled,Expend_transformed_scaled,Private_encoded_scaled,Accept_Rate_scaled
Trinity College DC,Yes,247,19,639,11412,6430,500,900,89.0,8.3,37,11806,96.0,4.538932925482617,4.394249799363181,9.040361737602128,68.95167873669608,9.521846755027648,8.845130755470747,54108.59763306137,4.326771904794656,3.6375861597263857,1.8324211948476552,0.7651821862348178,Medium,1,1,-1.8853559916102358,-0.3392340437249904,0.4158892447449324,0.35976342735151623,-0.2291946039516519,-0.5948985251698033,0.9692990979140862,-1.5530655010797432,1.0294623131395182,0.8104958464425481,0.6125530498969481,0.12417233405067438
Trinity College VT,Yes,222,16,541,11010,5208,550,500,58.0,10.4,26,9586,78.0,4.467188505843021,4.037027549018027,8.727731665200604,68.07296423364976,9.735330960613702,7.892981014082466,34148.77423378909,5.207867505648501,3.295836866004329,1.831056744199925,0.8333333333333334,Medium,1,1,-2.0005591578743207,-0.5849046607537621,0.30505375137088064,0.2654185600150788,0.12366360001576755,-1.7565250579131293,-0.28237352323745246,-0.9305096236198235,0.47121122188858366,0.3293215174451075,0.6125530498969481,0.5877564781535826
Trinity University,Yes,2425,62,95,12240,5150,500,490,94.0,9.6,20,14703,93.0,5.948328236816618,7.328985958568355,5.751122142095867,70.6994573856459,9.521846755027648,7.860986324193224,58795.90038007271,4.881200608787753,3.044522437723423,1.833701261392615,0.7496907216494846,Medium,1,1,0.3777719728931192,1.679056928777311,-0.7502317576043804,0.5474170329275875,-0.2291946039516519,-1.7955587088891283,1.2632379969775114,-1.161322711796831,0.060686441260878146,1.2619120716227716,0.6125530498969481,0.018794836291012335
Tulane University,Yes,7033,47,1534,19040,5950,350,800,98.0,9.1,21,16920,74.0,6.529428498583578,6.559981966494515,10.772245561066219,82.74734048039934,8.745786153121648,8.650998387185288,62055.431121210495,4.671641682755065,3.091042453358316,1.8344440750406672,0.7287075216834921,High,2,1,1.3108701902699553,1.1501937769220463,1.0298871131062561,1.8409611002200534,-1.5119094043589478,-0.8317407990918487,1.467641878959388,-1.3093907999241707,0.13667737956055104,1.5238657445286348,0.6125530498969481,-0.1239390605091883
Tusculum College,Yes,626,12,40,7700,3400,450,800,70.0,21.9,28,4933,52.0,5.141139649244592,3.473099970406587,4.4509128311633575,59.87779682394086,9.28888019207096,8.650998387185288,25727.357029277508,9.151194470940872,3.367295829986474,1.8255162341667306,0.5942492012779552,Low,0,1,-0.9183662010257132,-0.9727316677869278,-1.211189781762898,-0.6144713011269085,-0.6142542984789047,-0.8317407990918487,-0.8104772611976783,1.8557276207949025,0.5879401964775927,-1.6245426270447465,0.6125530498969481,-1.0385640967189325
Tuskegee University,Yes,2267,20,144,6735,3395,600,1425,70.0,12.2,7,10872,65.0,5.910022413182068,4.503953018570464,6.417022090318787,57.05861790224202,9.932527964405688,9.61895124559429,29754.174387837,5.909038089917999,2.0794415416798357,1.8318996913051155,0.8059108954565505,Low,0,1,0.31626262915290876,-0.2637884142137955,-0.5141529033467143,-0.9171578511306657,0.4496014388117547,0.34916560028732013,-0.5579571392876599,-0.43508339754859504,-1.515783424979524,0.6265873133132989,0.6125530498969481,0.401220991466221
Union College KY,Yes,484,9,78,7800,2950,500,600,60.0,14.1,9,6864,64.0,4.978601224091876,2.949204668711685,5.4448979972700435,60.15636813523508,9.521846755027648,8.183897511239495,46823.40870445627,6.606696588429186,2.302585092994046,1.8285201267783977,0.7933884297520661,Low,0,1,-1.1793612904171202,-1.3330274833513371,-0.8587961830100914,-0.5845619581984869,-0.2291946039516519,-1.4016057556008417,0.5124477851823425,0.0578612934555406,-1.1512760702749985,-0.5652181185300666,0.6125530498969481,0.316039497202013
Union College NY,Yes,3495,49,123,18732,6204,450,1024,94.0,11.5,49,15411,88.0,6.152894279095604,6.672223466972194,6.161437667105778,82.26941890656056,9.28888019207096,9.059833014910051,58795.90038007271,5.641488213824212,3.912023005428146,1.8339563301586927,0.4898426323319027,High,2,1,0.7062526533284443,1.2273850455284772,-0.6047642301072242,1.7896481341489057,-0.6142542984789047,-0.33296090090390323,1.2632379969775114,-0.6241261617099947,1.4777578075468099,1.3518622230407658,0.6125530498969481,-1.7487682820367652
Univ. of Wisconsin at OshKosh,No,4800,14,1472,6874,2394,518,1890,73.0,19.2,14,5901,56.0,6.326114377758061,3.7701053698334652,10.687246661781574,57.48038943469853,9.600759637985645,10.10774056651442,34148.77423378909,8.317922637763049,2.70805020110221,1.8272120891116073,0.6041666666666666,Low,0,0,0.9843997751079167,-0.7684736752694478,0.999752792162347,-0.8718735419062877,-0.0987631367899001,0.9454905473219631,-0.28237352323745246,1.2669625914791942,-0.488944521318963,-1.0264983763893731,-1.6325116659989423,-0.9711025806677062
University of Alabama at Birmingham,No,1797,24,4698,4440,5175,750,2200,96.0,6.7,16,16352,33.0,5.776475555407958,4.90575996229404,13.215516711222538,49.07062835622906,10.448461969422015,10.37487734716192,58795.90038007271,3.5954198487323286,2.833213344056216,1.8342686472914207,0.7011686143572621,Low,0,0,0.10182057306711591,0.012544204192919739,1.8960902946938596,-1.7748036637248292,1.3023649764046783,1.2713984993834921,1.2632379969775114,-2.0698170551140307,-0.28448920152158647,1.462001044862406,-1.6325116659989423,-0.3112668066424256
University of Arkansas at Fayetteville,No,3235,25,1530,5028,3300,500,2000,73.0,14.8,10,6820,39.0,6.110080614927941,4.998323204843082,10.766856049622243,51.33657560092416,9.521846755027648,10.2068887785124,48228.57254567277,6.854368826497129,2.3978952727983707,1.828466637980733,0.960741885625966,Low,0,0,0.637504872020031,0.07620224590010687,1.0279763910974948,-1.5315158934069486,-0.2291946039516519,1.066451766681205,0.6005650532112241,0.23285911133526874,-0.9955858819980911,-0.5840809747044412,-1.6325116659989423,1.4544269184998055
University of California at Berkeley,No,19873,95,2061,11648,6246,636,1933,93.0,15.8,10,13919,78.0,7.054547466700005,8.625788212583448,11.390885432397171,69.45809983658374,10.065825578120121,10.147119136433295,60412.08392299406,7.200420196580129,2.3978952727983707,1.8333957457289245,0.4152367533839883,Medium,1,0,2.154076785239108,2.5709000589305027,1.2492110406897876,0.4141362996776661,0.6699229208590907,0.9935325617771228,1.3645882269351624,0.47736869024981116,-0.9955858819980911,1.154171791885285,-1.6325116659989423,-2.256259410353627
University of California at Irvine,No,15698,85,864,12024,5302,790,1818,96.0,16.1,11,15934,66.0,6.938787369631968,8.27402694247601,9.620112478471759,70.25119638121633,10.570741950662743,10.039908040012197,58795.90038007271,7.302559689674737,2.4849066497880004,1.8341334271555585,0.6863931711045993,Medium,1,0,1.9681957121707352,2.328985093693537,0.621425963924429,0.49928863075783714,1.5044759215367796,0.8627345908343734,1.2632379969775114,0.5495374102901839,-0.8534518760234878,1.4143155838685064,-1.6325116659989423,-0.4117737167333926
University of Central Florida,No,6986,25,7152,6618,4234,700,1600,80.0,22.2,9,6742,46.0,6.5259082320091455,4.998323204843082,14.204975983400582,56.69914658757474,10.287356219704934,9.818197568716489,62055.431121210495,9.24124231825027,2.302585092994046,1.828370496697307,0.42356140853134844,Low,0,0,1.3052175435901787,0.07620224590010687,2.246879346313096,-0.9557531780269051,1.0360807080301793,0.5922469197789686,1.467641878959388,1.9193527444940255,-1.1512760702749985,-0.6179852552429093,-1.6325116659989423,-2.199632657969515
University of Charleston,Yes,682,22,611,9500,3540,400,750,26.0,2.5,10,7683,57.0,5.19459927063122,4.711661371580558,8.9557146215058,64.57003860601544,9.032160306951633,8.545341066409259,15728.264539588916,1.2281480303850913,2.3978952727983707,1.8294280032466765,0.7844574780058651,Medium,1,1,-0.832523738546308,-0.12094221917214974,0.3858796400925126,-0.11067976598596968,-1.0385747644227592,-0.9606431574678065,-1.4375163915219222,-3.7424607303623523,-0.9955858819980911,-0.2450549443153363,0.6125530498969481,0.25528853705599996
University of Chicago,Yes,6348,68,39,18930,6380,500,1254,75.0,5.3,36,36854,90.0,6.475441504211611,7.597807681087426,4.414505501816662,82.57724124913616,9.521846755027648,9.40103667461413,63726.11435013417,2.897307551129024,3.6109179126442243,1.837676367589489,0.47243226212980466,High,2,1,1.2241809018211096,1.8639323064397797,-1.224097127110629,1.822698070132443,-0.2291946039516519,0.08330894295855748,1.572409762644023,-2.563082387024454,0.9858994490492295,2.6637356261473233,0.6125530498969481,-1.8671987401035555
University of Cincinnati,No,6855,26,2011,8907,4697,556,1851,89.0,10.8,6,13889,54.0,6.515960708174569,5.088171214391668,11.338746241125504,63.09423822395202,9.759800326269334,10.071301049531936,57206.70743459923,5.367522038638105,1.9459101490553132,1.83338352908383,0.8100656455142232,Medium,1,0,1.2892443675858647,0.13799295441079093,1.230726341043564,-0.2691319034869906,0.16410788671962823,0.9010341893278019,1.1635803366973685,-0.8177024914772081,-1.7339083692537995,1.149863584757609,-1.6325116659989423,0.4294828231660381
University of Connecticut at Storrs,No,9735,23,1660,11656,5072,700,2300,89.0,16.0,16,10178,71.0,6.698070669850339,4.810280968585637,10.935848055966607,69.47514803593423,10.287356219704934,10.453632244927569,57206.70743459923,7.2685961181985554,2.833213344056216,1.8314651852855228,0.7382639958911146,Medium,1,0,1.5816663329271412,-0.053119072030679164,1.0878884534770614,0.41596671228661986,1.0360807080301793,1.3674797929567883,1.1635803366973685,0.525539763472362,-0.28448920152158647,0.4733585081742645,-1.6325116659989423,-0.05893311263015844
University of Dallas,Yes,681,44,73,10760,6230,500,1200,85.0,13.4,26,8731,63.0,5.193686518375812,6.384759375706862,5.343337124682425,67.5158218513242,9.521846755027648,9.326478591460091,54108.59763306137,6.354191814974079,3.295836866004329,1.8303928983049422,0.8634361233480177,Medium,1,1,-0.8339893849389597,1.0296888476949617,-0.8948021543303765,0.2055998999545201,-0.2291946039516519,-0.007652219826546156,0.9692990979140862,-0.12055104982347017,0.47121122188858366,0.09521586942666245,0.6125530498969481,0.7925245083071198
University of Dayton,Yes,6361,26,665,11380,4220,500,900,75.0,14.8,25,8894,93.0,6.476523250278816,5.088171214391668,9.116020973147283,68.88248338758255,9.521846755027648,8.845130755470747,42760.679669250785,6.854368826497129,3.258096538021482,1.8305270172481938,0.8321018707750354,Medium,1,1,1.2259179090010648,0.13799295441079093,0.4427124119327028,0.35233413602904207,-0.2291946039516519,-0.5948985251698033,0.25767565625110594,0.23285911133526874,0.4095619963667674,0.14251299419425043,0.6125530498969481,0.5793797076898645
University of Delaware,Yes,14446,22,4522,10220,4230,530,1300,75.0,18.3,15,10650,75.0,6.8975129902149535,4.711661371580558,13.127638409889185,66.28269512742958,9.65205121109875,9.462240306916735,45443.82519345305,8.030178088121435,2.772588722239781,1.8317654589544747,0.7279523743596843,Medium,1,1,1.9019196280054236,-0.12094221917214974,1.8649351508193885,0.0732028850292741,-0.013985659609939928,0.15797762173098692,0.4259346495311623,1.0636508731902279,-0.3835201634208818,0.5792501953627256,0.6125530498969481,-0.12907579467556968
University of Denver,Yes,2974,29,554,15192,4695,400,1350,84.0,15.9,21,11762,67.0,6.063217241046134,5.343132544941852,8.772007547824673,76.36304817327667,9.032160306951633,9.526532156293346,51116.35602619839,7.234549861581548,3.091042453358316,1.832398069021149,0.6728312037659717,High,2,1,0.5622542939245851,0.3133361961439693,0.320750703546702,1.1554993163705916,-1.0385747644227592,0.23641393781517428,0.7816568116943878,0.5014836937996878,0.13667737956055104,0.8023405100292099,0.6125530498969481,-0.5040262068043367
University of Detroit Mercy,Yes,927,24,2217,11130,3996,600,2166,75.0,13.5,14,10891,51.0,5.38339211933868,4.90575996229404,11.546535765609862,68.33744313747123,9.932527964405688,10.347344158830746,35306.31811651647,6.39057276021811,2.70805020110221,1.831910983252019,0.7885652642934197,Medium,1,1,-0.5293707679268033,0.012544204192919739,1.3043931328760674,0.29381484459649704,0.4496014388117547,1.2378078983401328,-0.20978440474634713,-0.09484535878691201,-0.488944521318963,0.6305694250763128,0.6125530498969481,0.28323090738060946
University of Dubuque,Yes,576,11,131,10430,3620,400,1500,85.0,16.5,18,8767,45.0,5.088880136969894,3.3105556040601205,6.263131465703387,66.76721606245077,9.032160306951633,9.706971680718645,62055.431121210495,7.437601218528677,2.9444389791664403,1.8304228503183908,0.96875,Medium,1,1,-1.0022815955846984,-1.0845174670653988,-0.5687111330584819,0.12522440416640768,-1.0385747644227592,0.4565508868862346,1.467641878959388,0.6449537276656453,-0.10280094841912382,0.10577846470793255,0.6125530498969481,1.5089004674570707
University of Evansville,Yes,2096,35,407,11800,4340,700,960,60.0,15.8,26,7780,77.0,5.865195497252083,5.799255636304826,8.205059168856108,69.78070986540564,10.287356219704934,8.952225193188584,37693.39301184987,7.200420196580129,3.295836866004329,1.8295256642430273,0.7757633587786259,Medium,1,1,0.24428208104993027,0.6270233788095004,0.11975275469968777,0.44877394394675324,1.0360807080301793,-0.46424287831652533,-0.060091883356808096,0.47736869024981116,0.47121122188858366,-0.21061473611397613,0.6125530498969481,0.1961485813504547
University of Florida,No,12445,54,3286,7090,4180,630,1530,88.0,13.4,20,14737,66.0,6.822843785873248,6.9386219869254475,12.405632127438398,58.1248254352601,10.044073557026874,9.741043041891256,60412.08392299406,6.354191814974079,3.044522437723423,1.833713941083802,0.7100040176777822,Low,0,0,1.7820200064627758,1.4105939265800689,1.6089651415369164,-0.8026824351599816,0.6339700077405097,0.4981180852211085,1.3645882269351624,-0.12055104982347017,0.060686441260878146,1.266383572229228,-1.6325116659989423,-0.25116579498628383
University of Georgia,No,11220,43,2748,5697,3600,525,1755,88.0,14.7,22,7881,63.0,6.77047072584066,6.324377798210336,12.011150555479848,53.711964738377254,9.630803943454774,9.978482255685815,57206.70743459923,6.819270625421226,3.1354942159291497,1.8296253765612724,0.7015151515151515,Low,0,0,1.6979222832809266,0.9881629366230471,1.4691111622983395,-1.276477684445451,-0.0491042890162079,0.7877948856950783,1.1635803366973685,0.20805976907672294,0.20928980457225407,-0.17545112803170976,-1.6325116659989423,-0.30890955898659656
University of Hartford,Yes,5081,11,1415,14220,6000,500,1440,61.0,10.7,9,10625,66.0,6.356753968173476,3.3105556040601205,10.60620640072151,74.58506613758837,9.521846755027648,9.636893062248829,31904.737047146835,5.327827205479586,2.302585092994046,1.831750072225318,0.7951190710490061,Medium,1,1,1.0335991113994663,-1.0845174670653988,0.9710219114484213,0.9646028662698494,-0.2291946039516519,0.37105468912027983,-0.4230962065588109,-0.845749676894635,-1.1512760702749985,0.573824056213022,0.6125530498969481,0.32781182824189004
University of Hawaii at Manoa,No,3580,36,2411,4460,3038,687,1281,85.0,11.8,6,12833,54.0,6.166153548424444,5.869495015931659,11.726880075453042,49.15084223840805,10.243828927058996,9.437207508838798,45443.82519345305,5.756906952546101,1.9459101490553132,1.8329257860573083,0.7270949720670391,Low,0,0,0.7275436445540195,0.675328745331237,1.3683298821629357,-1.76619134647448,0.9641364521802115,0.12743750690226258,0.4259346495311623,-0.5425747226939668,-1.7339083692537995,0.9884402353632672,-1.6325116659989423,-0.13490809721059846
University of Illinois - Urbana,No,14939,52,911,7560,4574,500,1982,87.0,17.4,13,8559,81.0,6.914207423465989,6.834359884921802,9.72370695423517,59.48377523544515,9.521846755027648,10.191015571431688,49659.49561114865,7.73687227002806,2.6390573296152584,1.8302471213335803,0.7799718856683847,Low,0,0,1.9287266128436178,1.3388902885586311,0.6581529004723541,-0.6567761844143083,-0.2291946039516519,1.0470863898888947,0.6902976719925955,0.8564097284492161,-0.601645107695158,0.043807534141639896,-1.6325116659989423,0.22477621887653546
University of Illinois at Chicago,No,8384,22,2916,7230,5088,630,3228,82.0,10.0,6,13883,34.0,6.621068383970585,4.711661371580558,12.141299336643769,58.53565362132731,10.044073557026874,11.062761289809368,41456.75591363073,5.045805326006792,1.9459101490553132,1.833381080869932,0.6830868320610687,Low,0,0,1.4580203798692948,-0.12094221917214974,1.5152522908901147,-0.7585730793018399,0.6339700077405097,2.1106196895949063,0.17590711389826053,-1.0450179270912505,-1.7339083692537995,1.1490002206765424,-1.6325116659989423,-0.43426440721866766
University of Indianapolis,Yes,1487,26,1646,11120,4080,525,1405,55.0,11.1,23,6735,69.0,5.665951444480232,5.088171214391668,10.918233665506488,68.31547498781359,9.630803943454774,9.594754849188226,14348.304194732818,5.485757336611017,3.1780538303479458,1.8283617847459055,0.8581035642232683,Medium,1,1,-0.07565284704498786,0.13799295441079093,1.0816436938410687,0.29145619209003254,-0.0491042890162079,0.3196458988787172,-1.5240531582747878,-0.7341609556836695,0.2788113855351543,-0.6210575300641341,0.6125530498969481,0.7562508729690149
University of Kansas,No,8579,25,1673,6994,3384,700,2681,88.0,13.7,17,9657,57.0,6.63297318448911,4.998323204843082,10.952084809217666,57.8400249336456,10.287356219704934,10.727196867623308,55644.33133643742,6.463021636404172,2.8903717578961645,1.8311077605762733,0.6482107471733303,Low,0,0,1.4771364410259098,0.07620224590010687,1.0936448048848126,-0.8332605870500661,1.0360807080301793,1.7012297382962143,1.0656043502924986,-0.043655143285563025,-0.1911203270674524,0.34731247277801824,-1.6325116659989423,-0.671501792804724
University of La Verne,Yes,1597,16,1522,13540,5050,630,2298,75.0,14.1,23,10139,47.0,5.707785265769393,4.037027549018027,10.75603882458568,73.29318087047578,10.044073557026874,10.452088481675961,23848.004199077237,6.606696588429186,3.1780538303479458,1.8314394141261212,0.606762680025047,Medium,1,1,-0.008478442489941753,-0.5849046607537621,1.0241414034245055,0.8258971276970903,0.6339700077405097,1.3655963955504866,-0.9283307329438812,0.0578612934555406,0.2788113855351543,0.46427029354870447,0.6125530498969481,-0.9534437343817472
University of Louisville,No,4777,16,6198,6540,3600,530,2440,84.0,11.1,24,10207,31.0,6.323521785961549,4.037027549018027,13.863279222377576,56.45717358357783,9.65205121109875,10.558722099813682,52599.33115919693,5.485757336611017,3.2188758248682006,1.831484249930357,0.6399413858069918,Low,0,0,0.9802367365707193,-0.5849046607537621,2.125738955686632,-0.981733073524185,-0.013985659609939928,1.4956898406535546,0.8746535950171559,-0.7341609556836695,0.34549454598816776,0.48008166646577477,-1.6325116659989423,-0.7277524206298158
University of Maine at Farmington,No,1208,20,344,6810,3970,450,1647,67.0,15.9,26,5712,59.0,5.542900819755318,4.503953018570464,7.903054761515896,57.28689525547372,9.28888019207096,9.868266319420288,30817.86634468314,7.234549861581548,3.295836866004329,1.8269161070657638,0.6647350993377483,Low,0,0,-0.2732406406363953,-0.2637884142137955,0.012684336004188607,-0.8926484154358019,-0.6142542984789047,0.6533309979976344,-0.4912534379026085,0.5014836937996878,0.47121122188858366,-1.1308766201469922,-1.6325116659989423,-0.5590982899858604
University of Maine at Machias,No,441,17,317,6600,3680,600,400,46.0,15.1,4,5935,64.0,4.9190659875160625,4.161257057510804,7.758067911056087,56.64347364760984,9.932527964405688,7.542235485378162,8575.17799804497,6.959113993880287,1.6094379124341003,1.8272637865483887,0.8367346938775511,Low,0,0,-1.2749596351004995,-0.4994689411839057,-0.03871727414809322,-0.9617306099652749,0.4496014388117547,-2.1844360205206956,-1.886083615874445,0.30686892312721825,-2.2835393318336408,-1.0082672446913603,-1.6325116659989423,0.6108935328299653
University of Maine at Presque Isle,No,461,10,503,6600,3630,400,1675,67.0,15.2,11,6408,35.0,4.947497341280689,3.13661398758166,8.592580059521426,56.64347364760984,9.032160306951633,9.897469260134107,22941.155750332633,6.993848718831455,2.4849066497880004,1.8279385800648955,0.8264642082429501,Low,0,0,-1.2293061614043845,-1.204141438433242,0.2571389913457858,-0.9617306099652749,-1.0385747644227592,0.6889587036963638,-0.9851988400469104,0.33141144399481504,-0.8534518760234878,-0.7703009114589185,-1.6325116659989423,0.54103066925182
University of Maryland at Baltimore County,No,4269,27,2592,8594,4408,494,2768,82.0,18.4,6,7618,55.0,6.262574704197891,5.175483632487222,11.883710402917878,62.28911742604638,9.494992001706178,10.784584684426074,46823.40870445627,8.062417407196962,1.9459101490553132,1.8293614895108223,0.6076364488170531,Medium,1,0,0.882371330048504,0.19803987368047105,1.4239303130077785,-0.35557524157334236,-0.27358158798631893,1.7712431067366743,0.5124477851823425,1.0864302146786262,-1.7339083692537995,-0.26851105265608116,-1.6325116659989423,-0.9475001021050891
University of Maryland at College Park,No,14292,22,3991,8723,5146,550,1550,89.0,18.1,12,9021,63.0,6.892172544076047,4.711661371580558,12.842453751308906,62.623236378269176,9.735330960613702,9.763415290401602,52599.33115919693,7.965493088984884,2.5649493574615367,1.830628914984555,0.7217324377273999,Medium,1,0,1.893344239040603,-0.12094221917214974,1.7638297706054864,-0.31970191967781514,0.12366360001576755,0.5254123188243783,0.8746535950171559,1.0179463816947247,-0.7227012651918747,0.17844729126941572,-1.6325116659989423,-0.17138563277534075
University of Massachusetts at Amherst,No,14438,12,1940,8566,3897,500,1400,88.0,16.7,15,10276,68.0,6.8972370714382505,3.473099970406587,11.26266454384147,62.21616096791701,9.521846755027648,9.588655932737819,52599.33115919693,7.504643909305106,2.772588722239781,1.8315292766156301,0.8598143787228147,Medium,1,0,1.901476573104881,-0.9727316677869278,1.2037534001795105,-0.3634083515762949,-0.2291946039516519,0.31220519615957604,0.8746535950171559,0.6923240937679691,-0.3835201634208818,0.49596035369373787,-1.6325116659989423,0.7678883363024585
University of Massachusetts at Dartmouth,No,3347,10,1630,6919,4500,500,1250,74.0,15.0,20,7462,56.0,6.128960233285618,3.13661398758166,10.897936842877472,57.61573247722377,9.521846755027648,9.395616814032536,49659.49561114865,6.92428965966388,3.044522437723423,1.8291982244963776,0.775918733193905,Low,0,0,0.667820704576595,-1.204141438433242,1.0744479422208495,-0.8573421766588876,-0.2291946039516519,0.07669669114387034,0.6902976719925955,0.2822630870249347,0.060686441260878146,-0.3260865566912732,-1.6325116659989423,0.19720548381489222
University of Miami,Yes,7122,42,876,16500,6526,630,1985,82.0,5.9,17,17500,59.0,6.536025921406883,6.262942194174836,9.647036093006347,78.6413721494289,10.044073557026874,10.193670351017923,55644.33133643742,3.2043390674613335,2.8903717578961645,1.8346140770262949,0.7562482448750351,High,2,1,1.3214639619144355,0.9459121453121655,0.6309710856634577,1.4001159381906774,0.6339700077405097,1.050325231713774,1.0656043502924986,-2.3461430732055244,-0.1911203270674524,1.5838170454413532,0.6125530498969481,0.06340103767390842
University of Michigan at Ann Arbor,No,19152,66,1339,15732,4659,476,1600,75.0,11.5,26,14847,87.0,7.036538600806045,7.510234508591235,10.493449131755662,77.31867939406182,9.412686945419653,9.818197568716489,62055.431121210495,5.641488213824212,3.295836866004329,1.8337546563815768,0.6756474519632414,High,2,0,2.1251591581646743,1.803706059890135,0.931046526350825,1.2581024945757655,-0.4096198220981821,0.5922469197789686,1.467641878959388,-0.6241261617099947,0.47121122188858366,1.280741846102545,-1.6325116659989423,-0.4848692583787239
University of Minnesota at Duluth,No,4192,15,1254,8828,3474,753,2610,79.0,19.0,11,6393,53.0,6.2526610759487244,3.9068791807486942,10.360291814533904,62.89280520163576,10.457827645247535,10.679070702481994,51116.35602619839,8.254440979508262,2.4849066497880004,1.8279183694533006,0.745706106870229,Medium,1,0,0.8664525816746759,-0.6744109272506593,0.88383879346298,-0.29075914612577886,1.317845070314493,1.6425156223150184,0.7816568116943878,1.222108344767349,-0.8534518760234878,-0.7774281956073129,-1.6325116659989423,-0.008309685212503809
University of Minnesota at Morris,No,1458,56,154,9843,3180,600,1500,74.0,14.6,16,6716,51.0,5.654368203351905,7.040049268945194,6.527098572052322,65.39618845679897,9.932527964405688,9.706971680718645,34148.77423378909,6.784079410208037,2.833213344056216,1.8283380674596714,0.5994513031550068,Medium,1,0,-0.09425256616303299,1.4803479884652577,-0.4751279270605347,-0.021978603319396543,0.4496014388117547,0.4565508868862346,-0.28237352323745246,0.18319470580243435,-0.28448920152158647,-0.6294214451007857,-1.6325116659989423,-1.0031778699438643
University of Minnesota Twin Cities,No,11054,26,21836,8949,3744,714,2910,88.0,12.2,37,16122,45.0,6.762904491899033,5.088171214391668,17.04139649710928,63.20085162182412,10.333451113027778,10.874759000481374,49659.49561114865,5.909038089917999,3.6375861597263857,1.834194912835561,0.5787045413425005,Medium,1,0,1.6857728490650128,0.13799295441079093,3.252464204603436,-0.25768515161973476,1.1122688326987837,1.881256136776561,0.6902976719925955,-0.43508339754859504,1.0294623131395182,1.4359985453353676,-1.6325116659989423,-1.1443034448935359
University of Mississippi,No,3844,26,804,4916,3810,600,550,75.0,20.3,14,6971,53.0,6.205278320808495,5.088171214391668,9.480218934160675,50.91893638420591,9.932527964405688,8.044569827624697,44089.64233777555,8.662578691738847,2.70805020110221,1.828648022786973,0.8800728407908429,Low,0,0,0.7903680102767683,0.13799295441079093,0.5718300632983053,-1.5763565286293988,0.4496014388117547,-1.5715860927236946,0.3410143789166372,1.5104862816404492,-0.488944521318963,-0.5201155153614891,-1.6325116659989423,0.9056923527935123
University of Missouri at Columbia,No,6574,32,1583,9057,3485,600,1983,87.0,12.7,15,10145,58.0,6.49391699017328,5.579161020314319,10.83725910721091,63.47349936899419,9.932527964405688,10.191900911112072,45443.82519345305,6.096499940947927,2.772588722239781,1.8314433888635593,0.7053544265287496,Medium,1,0,1.253847801236339,0.4756588429698257,1.0529361064663343,-0.22841180351046542,0.4496014388117547,1.0481665078771898,0.4259346495311623,-0.3026284436876273,-0.3835201634208818,0.4656719870602194,-1.6325116659989423,-0.2827936813098539
University of Missouri at Rolla,No,1877,49,561,9057,3600,700,1435,88.0,14.4,23,9699,49.0,5.801683617127995,6.672223466972194,8.795462001737153,63.47349936899419,10.287356219704934,9.63093176306194,46823.40870445627,6.713414378219178,3.1780538303479458,1.8311376677989126,0.9728289824187534,Medium,1,0,0.14229826513176697,1.2273850455284772,0.3290659175990147,-0.22841180351046542,1.0360807080301793,0.3637818800188296,0.5124477851823425,0.1332649014169342,0.2788113855351543,0.35785927255386774,-1.6325116659989423,1.5366469053956007
University of Missouri at Saint Louis,No,1618,18,4552,7246,3964,500,4288,71.0,13.4,15,6433,48.0,5.715419665357875,4.280162520647578,13.142833159685518,58.58227160020148,9.521846755027648,11.584967743875275,28713.47007719424,6.354191814974079,2.772588722239781,1.8279721027723927,0.7051915945611866,Low,0,0,0.0037804482995661597,-0.41769469988544683,1.8703220848959312,-0.753567850621616,-0.2291946039516519,2.74771367412753,-0.6232192944825511,-0.12055104982347017,-0.3835201634208818,-0.7584791088066984,-1.6325116659989423,-0.2839013122380045
University of Mobile,Yes,452,17,301,6150,3680,550,1200,59.0,16.6,4,5412,52.0,4.9348703684150586,4.161257057510804,7.66680648423611,55.2179740593034,9.735330960613702,9.326478591460091,19527.97071250106,7.471161845492948,1.6094379124341003,1.8264139118898144,0.7323008849557522,Low,0,1,-1.2495818464229378,-0.4994689411839057,-0.07107182401564707,-1.1147821063052947,0.12366360001576755,-0.007652219826546156,-1.199238322126377,0.6686666659070798,-2.2835393318336408,-1.3079760463630983,0.6125530498969481,-0.09949594681348622
